comment_id,article_id,comment_author,comment_datetime_displayed,comment_datetime,comment_content,comment_in_answer_to,comment_likes,comment_dislikes
DI20240921113200-16344136,DI20240921113200,Xavi,"9/21/2024, 12:48:59 AM",2024-09-21 00:48:59,Quina credibilitat pot tenir un Sr que al seu país està absolutament trencat per els problemes de Imigracio i de integració ? Un jove de dos a França no parla francès sinó àrab. La delinqüència i inseguretat son la norma a França. S ha empobrit la població fins a tal punt que fa 20 anys que es compra la pau social a base de ajudes socials que provoquen pujades d impostos que destrossen la classe mitjana treballadora que ja directament no existeix : aquest es el model Europeu que tant vol per Andorra ? No gràcies ! No a l acord amb la UE ara i sempre ,,,
DI20240921113200-16343929,DI20240921113200,RAGNAR,"9/21/2024, 12:19:18 AM",2024-09-21 00:19:18,I segueixen amb la campanya de la por.,,,
DI20240921113200-16343838,DI20240921113200,Joan,"9/21/2024, 12:00:27 AM",2024-09-21 00:00:27,Que s'ocupin de casa seva que bastanta feina tenen!,,,
DI20240921113200-16344506,DI20240921113200,Som el mateix pais,"9/21/2024, 1:50:06 AM",2024-09-21 01:50:06,"Bueno al cap i a la fi, Andorra es casa seva. Jo tampoc estic d'acord amb el que va dir. Pero casa seva, és",16343838,,
DI20240921113200-16343447,DI20240921113200,No vull UE,"9/20/2024, 11:04:58 PM",2024-09-20 23:04:58,El que mai faran és parlar malament d'ells mateixos i del seu modus vivendi.,,,
DI20240921113200-16343340,DI20240921113200,Josep,"9/20/2024, 10:49:28 PM",2024-09-20 22:49:28,"Pues nada si lo dice este, pues todos a votar que si! Claro que si guapi",,,
DI20240921113200-16344501,DI20240921113200,Respecte,"9/21/2024, 1:48:28 AM",2024-09-21 01:48:28,"Este señor és el representante de nuestro Copríncipe Francés (Viguier d'Andorre). Yo no estoy de acuerdo con su discurso, pero debe ser respetado. Este señor tiene mucha más legitimidad que cualquier politicucho o republicano de 3 al cuarto cómo tu. Por cierto, aprende catalán que no estamos en los años del cuñao Franco",16343340,,
DI20240921113200-16343281,DI20240921113200,Washing brains,"9/20/2024, 10:34:52 PM",2024-09-20 22:34:52,QUE TE DE DIR AQUET SI VIU DE LA UE TAMBÉ   ,,,
DI20240921113200-16343852,DI20240921113200,Joan,"9/21/2024, 12:03:25 AM",2024-09-21 00:03:25,No entenc qui ha autoritzat l'arribada de tants sudamericans?Sembla una invasió?I no estic parlant de argentins.,16343281,,
DI20240921113200-16353623,DI20240921113200,Global,"9/21/2024, 8:34:37 PM",2024-09-21 20:34:37,Fan la feina que els andorrans no volen fer ! ,16343852,,
DI20240921113200-16344163,DI20240921113200,Oleg,"9/21/2024, 12:51:14 AM",2024-09-21 00:51:14,Si al país es paguessin salaris correctes no caldria anar a buscar treballadors als països on estan en situacions absolutament indignes i precàries i que accepten cualsevol condició només per poder sobreviure,16343852,,
DI20240921113200-16344149,DI20240921113200,Easy brother,"9/21/2024, 12:49:53 AM",2024-09-21 00:49:53,tu qui creus? doncs els de sempre,16343852,,
DI20240920205000-16342915,DI20240920205000,J Reig,"9/20/2024, 8:43:05 PM",2024-09-20 20:43:05,"Si ell diu que sí, un motiu més per votar NO!",,,
DI20240920205000-16341014,DI20240920205000,Tamarro,"9/20/2024, 2:45:02 PM",2024-09-20 14:45:02,"Això ho diu el representant d u. Co Príncep que al seu país no el vol ni el Tato, que ha perdut les legislatives i es manté al poder amb tripijocs extranys i que te un país amb els nivells d i seguretat mes alts d Europa … molt bé si senyor quin nivell !",,,
DI20240920205000-16340696,DI20240920205000,No vull UE,"9/20/2024, 2:00:12 PM",2024-09-20 14:00:12,No passareu!.,,,
DI20240920205000-16340678,DI20240920205000,Gerardo,"9/20/2024, 1:57:23 PM",2024-09-20 13:57:23,¿Qué parte de NO a un acuerdo de asociación es la que no se entiende????,,,
DI20240920205000-16340177,DI20240920205000,Escaldenc insubmís,"9/20/2024, 12:53:25 PM",2024-09-20 12:53:25,"Jo quan voto, ja penso individualment, i també sabent que concerneix el futur d'Andorra. No entenc aquest pilotatge pedagògic del Senyor Strzoda marcant el camí de la meva papereta. Em sap greu de dir-ho, perquè soc ""Coprincipalista"" convençut, però la ponència no ha aportat cap novetat, a part de la propaganda, els copets a l'esquena als negociadors, i una ombra paternalista innecessària perquè som el suficient adults per decidir.",,,
DI20240920060100-16335264,DI20240920060100,Joan,"9/20/2024, 4:39:55 AM",2024-09-20 04:39:55,L'acord no serà fins que no es voti si o no per tant a l'octubre no sabrem res ja que de moment no hi ha acord,,,
DI20240920060100-16333536,DI20240920060100,Anti-globalista,"9/20/2024, 12:03:33 AM",2024-09-20 00:03:33,Ui! Quina emoció! Estic entre el NO i el NO PAS. No se pas si podré aguantar fins a l’Octubre per saber si l’acord és mixt…,,,
DI20240920054500-16334200,DI20240920054500,Andorrà crític,"9/20/2024, 1:50:21 AM",2024-09-20 01:50:21,"I després, des de la FAF encara tindran la poca-vergonya de demanar diners a ministeri . . . Quin sentit té una lliga andorrana si el 99% dels jugadors són extrangers? Ningú veu que lo únic que ens aporta és inflació de preus amb una immigració que no aporta res? (joves, alt poder adquisitiu, baix nivell educatiu, inflació de preus . . .)",,,
DI20240920054500-16334385,DI20240920054500,estiguis tranquil,"9/20/2024, 2:20:30 AM",2024-09-20 02:20:30,"ningú demana diners a cap ministeri, tot el show es paga amb el que es genera amb la UEFA. ",16334200,,
DI20240920054500-16333256,DI20240920054500,joan,"9/19/2024, 11:00:25 PM",2024-09-19 23:00:25,"Es una vergonya lo de la FAF, expulsen al PVE Encamp de la lliga de futbol sala, però no expulsen al Penya Encarnada ni al Atlètic d'Escaldes, com es nota els interessos que te la FAF, i ja no parlem del tema de la base!! cada van a pitjor",,,
DI20240920054500-16334830,DI20240920054500,Crítica sense arguments,"9/20/2024, 3:36:33 AM",2024-09-20 03:36:33,"El PVE no ha estat expulsat. El propi club en un acte de responsabilitat ha decidit retirar l'equip abans de l'inici de la competició, per no tenir suficients jugadors.",16333256,,
DI20240920054500-16333682,DI20240920054500,Expulsats?,"9/20/2024, 12:27:38 AM",2024-09-20 00:27:38,Per qué han expulsat al PVE??,16333256,,
DI20240918055400-16317748,DI20240918055400,Escaldenc insubmís,"9/18/2024, 10:34:47 AM",2024-09-18 10:34:47,"Relat inconnexe, mal engiponat, construcció inòcua, de mal llegir. És una propaganda pro-UE barroera, que dona ganes de fugir d'Europa, cames ajudeu-me.!",,,
DI20240918055400-16317279,DI20240918055400,Economia diversificada?,"9/18/2024, 9:49:38 AM",2024-09-18 09:49:38,"Fa molta gracia, per no dir pena, veure parlar cadiraires amb zero emprenedoria al pais donar consells ""que para mi no tengo"". Plegueu de xupar amb un, dos o tres sous publics i us seguim pel cami....si no millor calladets!",,,
DI20240918055400-16316938,DI20240918055400,CHAIR IN BRUSSELS I WANT,"9/18/2024, 9:16:45 AM",2024-09-18 09:16:45,"Si que diversificaras si! Amb 10 mil immigrants que en prou feines saben emplenar un formulari i una adreça si estant casi al mateix nivell teu, alè va! LO QUE as de demanar es que té duri molt la cadira que els tr3ns no pasen cada dia, sort ni ha que els privilegiats que no han pencat mai de veritat fins i tot tenen tanta sort que es poden retira als 60 i ja no té deu faltar gaire",,,
DI20240918055400-16314593,DI20240918055400,William,"9/18/2024, 5:36:52 AM",2024-09-18 05:36:52,"i en aquesta economia diversificada meravellosa on viurà la gent que resideix i treballa al país? pagaran lloguers de 4000€ mensuals, compraran pisos a partir de mig milió d'euros o compartiran pisos cutres amb 10 persones? Si no s'arregla el gravissim problema de l'habitatge aquí hi ha poc a diversificar, si manca mà d'obra fins als potentats se n'aniran per manca de serveis",,,
DI20240918055400-16314344,DI20240918055400,Realitat,"9/18/2024, 5:05:28 AM",2024-09-18 05:05:28,"La diversificació econòmica d’Andorra és inexistent, per més que tothom afirmi que és absolutament necessària.",,,
DI20240918055400-16313628,DI20240918055400,Xavier,"9/18/2024, 3:16:07 AM",2024-09-18 03:16:07,"Com a carta d'intencións i propostes pel proper any està bé l'article, tot de coses generiques i sense cap concreció, em fa pensar en el ""botafumeiro"" de la Catedral de Santiago de Compostela ... despren molt fum però al darrera no hi ha res de res. Totalment prescindible el personatge i els seus articles. No es aprofitable ni per paper higienic.",,,
DI20240918055400-16313051,DI20240918055400,HABITATGES DIGNES,"9/18/2024, 1:09:08 AM",2024-09-18 01:09:08,"Tots els andorrans amb dret a vot que vam agafar el ""TREN"" de la construcció de les torres i l'obertura econòmica a la inversió estrangera... s'han repartit de la següent manera:",,,
DI20240918055400-16312474,DI20240918055400,Prou per favor!!,"9/17/2024, 11:25:20 PM",2024-09-17 23:25:20,"Sr. magallon es el 5é o 6é article amb retórica barata pro-euopeista falta de contingut i amb informació i dades históriques mal plantejades, mal contextualitzades i que tots coneixem ja! El teu afany d’alliçonar i/o convencer la població amb arguments pobres fa que el grau de desconfiança cap al que vosté creu , creixi exponencialment. A que ve aquest interés tant exagerat per part teva? Amb un o dos articles no n’hi ha prou? Que busques o que t’ha. Promés?  Un càrrec mes sumat als dos o tres que ja tens? Au va home prou ya de tractar la gent com a ignorants! ",,,
DI20240918055400-16312219,DI20240918055400,Blabla,"9/17/2024, 10:29:56 PM",2024-09-17 22:29:56,"Andorra te 80.000 habitants. No es pot diversificar res, tot es una fantasia. Andorra viu com viu x el contrabando, els diners negres (que ja no engran, ara els capitals es treuen d'andorra) i els diamants de sang... no ens enganyem ningu mai mubtara una fabrica amb 1000 treballadors a andorra no te les comunicacions ni la localitzacio ni mercat prou gran. Mai investigarem res, tenim 80.000 no hi ha prou poblacio x fer una bona universitat ni un bon laboratori... si es fes tothom sempre s'oposa, cosa que mai es fara. Nomes funcionara ho que funciona, ho que cal es canviar el tipus de botigues obsoletes x altres actuals i treure perfumeries i farmacies x fer un centre viu de ndgocis de moda i no expropiar pisos turistics xk haurem de seguir vivint del turisme durant moktes mes decades, ara mes que mai que no tenim secret bancari (cosa que sembla que molts han oblidat). Fer wl bikepark cada cop mes pptebt xk vingui encara mes gebt al estiu i cuidar molt l'esqui hotels i pisos turistics (que es volen expropiar) d'ho contrari els 4 estrangers que queden amb calers (molts estan marxan) es quedaran i seguiran yributant al pais, d'ho contrari en 10 anys estarem tots pagant 30% irpf i sera la swntebcia ze mprt del.pais, aqui estem x ho que estem (incluits andorrans) quan no surti a compte encara menys fills tornaran i molts haurwm de marxar",,,
DI20240917061700-16072695,DI20240917061700,Fills de la Viuda,"9/17/2024, 12:55:33 AM",2024-09-17 00:55:33,"SDP es postula com un altre actor globalista, no hi ha cap oposició real contra Europa i tota l'""oposició"" són còmplices necessaris.",,,
DI20240917061700-16072440,DI20240917061700,Andorrà que paga impostos,"9/16/2024, 11:56:57 PM",2024-09-16 23:56:57,"I aquests, QUI SON? No els vota ni la seva família...😀",,,
DI20240917061700-16071996,DI20240917061700,La Cabina,"9/16/2024, 10:14:51 PM",2024-09-16 22:14:51,L’assamblea general del Jaume es el mateix que quan fem el cafè els meus dos companys de feina i jo. Tres amics parlant de tot i de res,,,
DI20240917055200-16073838,DI20240917055200,..,"9/17/2024, 4:30:40 AM",2024-09-17 04:30:40,Però no faltaven professors? ,,,
DI20240917055200-16072759,DI20240917055200,Chupi-acrata,"9/17/2024, 1:11:27 AM",2024-09-17 01:11:27,Es que es el pla perfecte contra els residents o nacional habitual: efecte llamada al inversor extranger que no vol pagar al seu país i amb la seva arribada fa explosionar el mercat inmobiliari cap amunt i portes a sobre el tercer món a treballs precaris i es foten 8 en un pis tensionant més el mercat i ofegant al resident mitja .,,,
DI20240917055200-16072681,DI20240917055200,Alexia,"9/17/2024, 12:52:27 AM",2024-09-17 00:52:27,Mai haviem estat tants mai en el món: 8.000 milions. ,,,
DI20240917055200-16073818,DI20240917055200,El planeta és buit,"9/17/2024, 4:27:38 AM",2024-09-17 04:27:38,"Ningú sap quants som actualment i mai no es va saber abans en la història quants érem, una altra cosa és el que ens volen fer creure i les intencions que hi ha darrere.",16072681,,
DI20240917054300-16307941,DI20240917054300,Si a la UE,"9/17/2024, 10:41:52 AM",2024-09-17 10:41:52,"Espero que surti el SI per nosaltres els joves, no podem estar tota la vida desconectats del món exterior.",,,
DI20240917054300-16074743,DI20240917054300,Maria,"9/17/2024, 6:08:31 AM",2024-09-17 06:08:31,"Tranquil, la Conxita ja et farà fora si perds el referèndum.",,,
DI20240917054300-16073900,DI20240917054300,Karls,"9/17/2024, 4:39:26 AM",2024-09-17 04:39:26,"Vaignllegir una entrevista a Espot on deia que el no volia ser president, que només estaria una legislatura.. Bla, bla, bla.. Com tots els pedro sanvhez i compañía ",,,
DI20240917054300-16073755,DI20240917054300,hiperventilats,"9/17/2024, 4:17:49 AM",2024-09-17 04:17:49,"Que demòcrates que sou els comentaristes. No us agrada qui ha estat votat per la majoria d'electors (i que consti que no per mi) i ja parleu de ""la veu del poble"", de ""dictadura"", de que ha de dimitir JA  i compareu amb Maduro perquè la legislatura no s'acaba abans d'hora. Votar un referèndum sobre un acord no és un plebiscit ni una moció de censura, no us emocioneu i espereu que hi hagi eleccions que això no és un cop d'estat",,,
DI20240917054300-16308910,DI20240917054300,No a la UE i Espot,"9/17/2024, 12:14:53 PM",2024-09-17 12:14:53,"Hiperventilat tu, osigui 12K vots en contra i guanya el DA perquè tenim un sistema electoral arcaic que no volen tocar perquè els afavoreix...",16073755,,
DI20240917054300-16307943,DI20240917054300,Demo ¿què?,"9/17/2024, 10:42:08 AM",2024-09-17 10:42:08,"Sis mil vots, que si comptes familiars i paniaguados, encara trobo que son pocs. ",16073755,,
DI20240917054300-16073721,DI20240917054300,Dimisió ja,"9/17/2024, 4:12:24 AM",2024-09-17 04:12:24,Dons jo crec que no hauria d’esperar a que sortís el NO per a plegar: hauria de fer-ho avui abans de dinar. ,,,
DI20240917054300-16073454,DI20240917054300,fiascu total,"9/17/2024, 3:31:13 AM",2024-09-17 03:31:13,Es clar pq en realitat tot es un gran engany i després es faran l'andorrà i llestos. Responsabilitat? Què es això?,,,
DI20240917054300-16072784,DI20240917054300,Toni,"9/17/2024, 1:16:03 AM",2024-09-17 01:16:03,El seu mestre Maduro li ha donat uns consells de democràcia.,,,
DI20240917054300-16072389,DI20240917054300,No ens representeu,"9/16/2024, 11:45:52 PM",2024-09-16 23:45:52,"Cada cop queda més clar que la classe política està allunyada de les necessitats reals del poble, que a més se suposa que pren les decisions, la democràcia s'està esfondrant davant dels nostres nassos.",,,
DI20240917054300-16072030,DI20240917054300,Dictador,"9/16/2024, 10:26:41 PM",2024-09-16 22:26:41,Espot ja es com.maduro..comunista i inamobible. No importa ña.opinio del.poble..l'ego de tirà es superior a la voluntat del.poble,,,
DI20240917054300-16071908,DI20240917054300,Espot centenari,"9/16/2024, 9:49:13 PM",2024-09-16 21:49:13,"Els del club xuclaran de la mamella encara que siguin mega rics, estaran al poder per beneficiar a amiguets i tancar pactes, fins que puguin i més!!!!!!",,,
DI20240917054300-16072276,DI20240917054300,3 anys encara,"9/16/2024, 11:19:09 PM",2024-09-16 23:19:09,Com ho saps mare meva quina lacra ,16071908,,
DI20240917054300-16073372,DI20240917054300,Andorrana,"9/17/2024, 3:18:28 AM",2024-09-17 03:18:28,Moció de censura i andorrans de peu!,16072276,,
DI20240916054900-16324533,DI20240916054900,Enric Ordoñez,"9/19/2024, 5:47:21 AM",2024-09-19 05:47:21,Enric Ordóñez. No et conec pero deixa de parlar d’abans i de dir mentides que ha passat molt temps. Es de inútils donar excuses per amagar el desconeixament en gestió . Salut,,,
DI20240916054900-16064890,DI20240916054900,Guerrers del Teclat,"9/16/2024, 5:43:34 AM",2024-09-16 05:43:34,Eaaa!! Vinga guerrers de teclat! Cobards darrera d'un teclat que tenen les fórmules màgiques però no els collons de jugar-s'hi el coll. A veure quan aneu al Comú i us presenteu com alternativa al Ajona. Noooo... millor quedar-vos a casa vomitant odi sobre aquells que sí s'arrisquen... Si fos per vosaltres estariem visquent a les coves encara.,,,
DI20240916054900-16063297,DI20240916054900,Encara més vergonya,"9/16/2024, 1:27:37 AM",2024-09-16 01:27:37,Hem llegit a la premsa que un grup inversor va proposar un centre d’alt rendiment a la cota 2.000 i que axugava el deute i pagava un cànon anyal per la concessió. L’actual Comú s’ha carregat la oferta i l’anterior es va dormir esperant guanyar les eleccions.  ,,,
DI20240916054900-16071621,DI20240916054900,Marc,"9/16/2024, 7:59:47 PM",2024-09-16 19:59:47,"Creus que aquell projecte t'hagués agradat? Lo únic bo hagués sigut eixugar el deute , la resta un desastre total , xalets , carrers , etc etc a 2000m ? Com us agrada criticar desde el sofà ",16063297,,
